"Data Source","World Development Indicators",

"Last Updated Date","2025-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Bahamas, The","BHS","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","12.5105189340813","11.3407015857761","12.8268105959984","18.2880251628847","18.8433228180862","21.4661344484572","20.3312557710065","16.3490274851796","19.1709406287302","18.422649140546","18.7951370226653","","31.4996734160679","29.414718888187","29.3568958202085","27.8613702155034","23.3395860284605","25.8606934642528","27.6550014581511","30.4937655860349","29.0792058569001","32.1122399103205","28.7524385498453","30.1852170564615","26.8735956373237","24.2085493336456","24.2737108642641","23.1908641247271","27.3367763973892","33.5164375814502","30.5104187660218","29.4556336690101","28.053608710113","27.9860060064819","30.1833582411908","31.3421141002201","29.420535216145","31.8714063112237","24.9608032968069","26.0789605878196","27.875162421241","26.2195025285753","26.251133203239","24.130867024161","24.357677523771","21.825614323559","20.6869616766049",
"Bosnia and Herzegovina","BIH","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.9831460781267","41.2139014001628","41.9999993717899","38.0000002760846","27.9999793095576","29.7272486017105","30.9796327754853","30.8221182952827","29.689360528506","29.8957101126865","28.7397822003268","25.2768165996806","29.8412812469917","31.6950160007338","23.6484988031786","19.708762239122","22.199889582133","22.4364115870283","21.2335805467275","22.5258642223175","21.6895898494442","22.7149682778236","24.6345950144464","24.41012062718","24.8437950565657","23.1065336178264","26.0821780084725","27.423549920209","26.398432441318",
"Belarus","BLR","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.5588914549654","33.3333333333333","31.5217391304348","41.0152284263959","32.9343000056202","24.7498002520531","23.5192009966691","26.8369544475643","26.7119649197264","23.7067689249137","25.3986730605006","23.7608599445648","22.1768515932559","24.9543276593883","28.6673014374357","28.4604661956657","32.1841371566982","34.0919031794272","37.6416510261128","36.8640444559238","40.6563662623236","37.2175950788459","35.0942730563184","38.7980262073973","34.8415840355428","29.0345901457013","26.4773720628969","28.0307901804289","28.0788096795291","29.1497194430425","27.4550664235478","24.3805087093437","21.5979064833979","24.0905264823788",
"Belize","BLZ","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","17.9288306138306","18.8789581975072","14.1313584791792","14.3343717337402","17.1608660237644","16.0338778280543","14.9706876404494","15.8917212341687","18.2744345711235","22.2265010181226","22.2059764232843","24.3677775916932","23.1238779174147","25.1046025104602","18.3866373171047","19.5958732678103","18.2170770406065","17.9184795053813","16.7294244217321","21.4446388402899","26.3412064272544","22.0839017735334","20.7688908528502","17.8012071204828","16.7755291430203","17.8650123733008","17.3773685699023","17.427215746002","21.1052964517799","16.3162570328694","15.208798762674","11.521304835664","12.4908348172201","13.9466240314844","17.0934175143225","16.6890859761519","17.9894652263191","15.0465516480607","16.5267633271558","16.8529916677134","18.5769880314267","21.8545371919605","22.4821723399023","18.2747688996853",
"Bermuda","BMU","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.0430267361979","12.5825420569453","11.0144291764369","10.8931113391845","12.0945969964397","11.8925858297364","12.8032086210967","13.763644733725","13.4097576009445","14.7485170334877","12.2382896720514","12.9089986601446","12.0743537924215","11.8009752263041",
"Bolivia","BOL","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","16.3880152292667","16.8331284572833","20.1375598086124","20.4178537511871","14.5814495788322","23.022569516605","19.1852488704337","19.1573372973475","24.6948219462248","20.8313934153642","16.6377551478981","16.0512799213634","15.6239101625166","13.2382468850762","19.6716028308147","19.464305732424","13.5589242842271","13.508042680195","13.9807785321096","11.587557434737","12.5319367065277","15.5777692542444","16.7043358669022","16.5637752364324","14.371195053134","15.244003062267","16.2372212746505","19.6319690404537","23.6065117115701","18.771852078251","18.1434786934628","14.2684344660588","16.294673391902","13.2320723069973","11.0217031489009","14.2536216336637","13.8653311051279","15.1866548549559","17.5527400611141","16.971260971496","17.0070184588469","19.8155524290026","17.6729919914841","19.0177268858945","21.0337970214776","20.2812768585568","21.0573618487813","22.22028633308","20.5963525742054","19.875010901565","15.7781295016455","16.790744049772","16.6168659809669","17.6169589648051",
"Brazil","BRA","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","17.5232269408406","18.8354665120659","20.3126738423307","19.0396965842808","18.8226041657334","19.4218502397387","19.0343850340575","16.6495536472918","18.8871335395952","22.5249333862905","20.5420007091554","21.2625148787298","21.2085471898153","22.0447346391829","24.3114640242604","25.6975921331099","23.0421198404484","22.0475188520747","23.0331267356395","23.1379277243404","23.1135062558596","23.580302746211","21.8998565393313","17.8825127668248","17.4692254111657","20.299093219092","19.9608396615159","23.1736016647865","24.3442266859346","26.9027870382664","20.1677066020429","19.768768868394","18.9345399423489","20.8463552065145","22.1455629464805","17.2923463458623","17.2669463759545","17.7639856110956","18.1647519194741","17.3895597435179","18.9031192683871","18.7418602950836","17.4490794834956","16.8566884007152","17.9125683422575","17.2048834502888","17.8164738749106","19.8193259816283","21.6193828534717","18.7961350286791","21.8013215574365","21.8262711161868","21.4172253674119","21.6937669552157","20.5484107553739","17.4116258666294","14.9695469737745","14.6255875981079","15.0950416289449","15.5167907998924","16.1158206052173","19.521885019122","18.0882204442366","16.0859873495074",
"Barbados","BRB","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brunei Darussalam","BRN","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.132431245796","10.8883467958047","12.1490865404837","15.3763343039105","19.6242738311305","18.1087984609364","22.5398742419762","27.5780983636644","23.6709520501879","24.6719369500098","15.5887590060006","18.7374705440797","20.8703199024977","33.8596056212032","21.9878807708968","19.587965784722","16.1152696210251","15.1721722244728","19.7540039405805","20.6413591247699","26.2203908071933","23.6902574822314","26.0242927416393","32.882146728181","39.5934117644702","27.4418169417948","35.2473258987968","34.6202627840828","34.8047601027457","41.0665956379282","38.6777535789145","40.5878300731085","31.2725674724409","25.8510430691062","29.5631702814335",
"Bhutan","BTN","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","31.5267329456202","33.7651237426316","37.0630403646791","40.7023038599502","39.5063538907005","45.9283635452411","43.8697913427241","38.4314215490844","40.06760835762","33.8043371019896","27.8570301973124","32.4271872410223","39.9853761229255","41.0868079846613","48.9149717328521","44.7169159640622","37.4597045608218","27.2132660409736","31.3105533972852","35.2474105213207","54.0420474077414","61.3891806428222","68.5694487644125","66.860297997122","67.7331934324244","61.2151499544783","47.8076929499924","42.9183614516456","44.1634785286925","50.189271152596","62.9334525354206","68.2199910305574","69.4487268416528","64.0143242321624","56.5119543969274","56.431110450097","56.3993877458107","54.1677690263441","54.0155173693854","46.0853579383855","39.0705723534632","44.38859602619","55.7788293059761","",
"Botswana","BWA","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","6.0157377230548","7.39943781282824","8.7990623144","9.80709519719892","12.2828705146115","13.2621951219512","21.8157181571816","25.4462003115376","30.7368421052632","38.2538253825383","45.3226976069616","50.4405286343612","50.9441384736428","50.8999704927707","47.8720846357297","41.8998667428136","33.7712519319938","33.4648257725181","36.3636363636364","37.2193953906016","40.0521496573889","43.4056761268781","37.6584852399407","29.3891200373294","29.4435306166786","22.9944128810203","21.4853452558371","15.5008334596151","23.5845154886472","36.1081829228058","37.3669769651251","33.2101747012514","30.4193006321517","28.7795309764933","25.9825442079303","27.1301337481509","23.4435212132871","24.0519865995919","37.9366725943489","25.6259512487481","29.551080393757","29.888136618651","30.1938052068805","30.1430074223364","31.3514430014324","25.374133887578","21.692781593681","23.0747568630383","35.4683348008758","32.6299076727603","34.7021091252242","39.1181150467037","35.9998617809678","24.8793287159182","25.2530625662887","28.4432892203156","22.0676982064961","25.0058963191325","25.902879643882","30.8204405592326","32.7271734325206","27.3626084475317","26.7904523067808","30.3195921303399",
"Central African Republic","CAF","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","19.6363558254555","21.1920526292707","23.2786931652776","21.7665568639355","22.1264358377924","21.4092140921409","21.1340180412371","21.8362332506203","16.2191162781606","16.3656809951136","17.9836725059846","18.7486065298326","18.4335091758965","20.845819730692","15.5018227040011","13.8013083941029","11.9662600437102","11.5539359714923","10.8868706910689","9.79419790195751","7.00712558895795","8.73940581291743","6.6693745735901","11.8326550451605","12.307141868553","15.3840610482698","12.7794631117698","12.6311152484333","10.509412126939","11.7558442614205","12.708059808033","12.6480117971933","12.402501317821","10.5784818131858","11.7060536294691","14.1190311542986","7.27502143391952","10.0801891360073","11.0127689102356","12.9619643989924","11.0722959362908","10.2408292129649","9.62494666555282","6.4047925068294","6.81213802638146","9.86481735599986","10.2342110190608","10.6872405778362","12.728492373968","13.2041724777738","16.8437813047686","13.7084644737209","10.8339751287687","7.5153240218181","21.9907907197476","21.8053804538636","22.463467946845","25.6012512008403","26","26","25.9999999979092","25.3641399970476","24.3266600012173","23.7477562200269",
