country,isocode,period,pop_growth,pop_growth_instr,growth_rate,ki_instr,openk_instr,kg_instr,enrollment_instr,pop,rgdpch,rgdpwok,gr_rgdpwok,kc,kg,ki,openk,life_expectancy,fertility,inflation,enrollment,near_coast,tropical,colony_esp_prt,yr_sch,avexpr,ethnic,language,religion,legal_origin,catholic,orthodox,protestant,hindu,jewish,muslim,eastern,non-religious,other,catholic_1900,protestant_1900,orthodox_1900,muslim_1900,jewish_1900,hindu_1900,eastern_1900,non-religious_1900,other_1900,formalism,ssa,east_asia,latam,period_1,period_2,period_3,french_origin,british_origin,initial_gdp,initial_gdp_instr,initial_hc,initial_hc_instr,cum_inflation,mortality
Kenya,KEN,1985-1994,3.7812099538567536,3.2829351825494504,0.003294453926628054,2.707323623208409,40.74205969333333,5.282036578666666,29.86221345265705,23075.1986,1116.1777532,2930.5657744,0.003294453926628054,80.044407504,5.1566194498,2.456298726904935,41.497405113,58.501,2.027885054765434,19.022474111241543,NA,9.38789,51.028,0,3.4050000000000002,6.045454502105713,0.8588,0.8860157,0.776517,1,0.23160614225358822,0.010563087738814049,0.4742062026510493,0.005012295288047994,1.464860150320618e-5,0.08857846652855178,0.002997804430538916,8.028271926707964e-4,0.14538469252507352,9.310344827586207e-4,7.93103448275862e-4,0,0.034482758620689655,3.4482758620689657e-5,0.0034482758620689655,0.0017241379310344827,0,0.9585862068965517,3.4285714626312256,1,0,0,0,1,0,0,0,7.898443901779506,8.02063250852558,3.09,2.49,4.44574530869952,0.017093724893591563
Kenya,KEN,1995-2004,3.561879104723698,3.1473318149700074,0.00551541418494691,2.3425297478363727,46.64138278,5.723251028,NA,30326.2059,1115.7503097000001,2941.5133694,0.00551541418494691,88.656740185,6.7895751547,2.555704196901191,54.964741006000004,58.614,1.8130316045035946,7.336435591800295,NA,9.38789,51.028,0,4.9,6.045454502105713,0.8588,0.8860157,0.776517,1,0.2385927980540138,0.009335008362287525,0.5054582895943893,0.004959093539571327,9.497074479688351e-6,0.09129466388232756,0.002904775848621949,8.726612157564828e-4,0.12744221483964238,9.310344827586207e-4,7.93103448275862e-4,0,0.034482758620689655,3.4482758620689657e-5,0.0034482758620689655,0.0017241379310344827,0,0.9585862068965517,3.4054055213928223,1,0,0,0,0,1,0,0,7.979687424245072,8.032691598672296,4.54,3.72,1.0194245279212844,0.017060770464394172
"Korea, South",KOR,1975-1984,3.199743248823368,2.868019435818556,0.055450030771146935,3.070801461603566,16.961510099999998,9.508091345,NA,37861.9,5229.4586944,14046.369124,0.055450030771146935,65.676502398,8.2757102215,3.416135829235957,27.547299455,62.1634146341463,1.5107219394949427,14.639168974529115,4.2611429639498315,95.0484,0,0,6.625,8.636363983154297,0.0019979999999997222,0.0021132000000000373,0.6603648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,NA,NA,9.302019514810116,9.104753649179894,6.16,5.2,2.813759819365769,0.01608663240083181
"Korea, South",KOR,1985-1994,2.974969392684338,2.7716964976549145,0.05992394823159908,3.4614430636115157,29.419288005,7.850873232833333,82.5485979715983,42719.3959,10997.2284796,25697.195032,0.05992394823159908,58.308953545,6.1866334043,3.6895203136945613,33.548325705,66.0463414634146,1.0367368849500223,5.629121401149449,4.503348154836176,95.0484,0,0,8.585,8.636363983154297,0.0019979999999997222,0.0021132000000000373,0.6603648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,NA,NA,9.84260277819546,9.523917646300815,8.06,7.09,0.7252112219359719,0.01514088407991433
"Korea, South",KOR,1995-2004,2.7784554149827283,2.661324176794405,0.0336460048979552,3.780625714673156,36.70910060666667,5.9076166615,92.44159571329753,46598.2214,18437.788424,38959.750128,0.0336460048979552,56.80799339,5.6412441841,3.6770006318905786,56.459642697,71.5975609756098,0.45107561936021673,3.836429509565641,4.571261031197232,95.0484,0,0,10.265,8.636363983154297,0.0019979999999997222,0.0021132000000000373,0.6603648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,NA,NA,10.445006568633415,10.200751286529512,9.94,9.11,0.45521100911286116,0.013966956225515238
Lao People's Dem Rep,LAO,1985-1994,3.659403094075989,2.9237088773000988,0.03119229379523635,1.7897347714657377,12.521193140333333,15.387123618333334,NA,4165.0011,975.57254384,2126.5374473,0.03119229379523635,84.03875498400001,17.838462869,2.116428904203476,31.880810873399998,48.082,1.8456161420187658,NA,NA,6.8206,54.794,0,2.8049999999999997,NA,0.513862,0.6382066,0.5452628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,7.598038206984283,7.313692632898028,2.52,2.14,NA,0.020797803751923798
Lao People's Dem Rep,LAO,1995-2004,3.3523595699537556,3.086847937969113,0.03278842121435445,2.186526563565421,42.51170236666667,18.125349261666667,NA,5317.6108,1360.5606606000001,2932.0844477,0.03278842121435445,78.597789787,15.653480988,2.864811629084469,63.264729404,53.713,1.8056623743970464,34.58594737579901,3.483459954730735,6.8206,54.794,0,3.735,NA,0.513862,0.6382066,0.5452628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,7.845016364330093,7.670953590008755,3.57,3.09,13.11312434326786,0.01861746690745257
Lebanon,LBN,1985-1994,3.185667828827717,2.8608965874655814,0.03717565239722193,3.5464131647261214,116.83133970666665,17.618119931666666,NA,3407.7215,7553.7369284999995,29274.010043,0.03717565239722193,93.84803364300001,11.3392459723,3.9042732942786933,91.42332281899999,59.665,1.3942625307690675,NA,NA,100,0,0,NA,NA,0.13139999999999985,0.13122250000000002,0.7886458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,10.603987520728237,10.238317042373112,NA,NA,NA,0.016760244699572616
Lebanon,LBN,1995-2004,2.7749124051704452,2.724431963628574,0.008409140366021308,3.8462336791064855,58.66401833,7.721464997166667,NA,3773.3626,8755.662378500001,28728.428225,0.008409140366021308,81.992837789,6.4337800226,3.6632221296286467,54.293255953,64.475,1.1924061679544706,NA,NA,100,0,0,NA,NA,0.13139999999999985,0.13122250000000002,0.7886458,NA,0.2670522112223137,0.08202484723335098,0.0059873046644457004,0.001624989989913536,3.7957322083153384e-5,0.5639099467162519,0.020549955307567716,0.04328963149457882,8.966260106715622e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,10.299301417869826,9.937034664672202,NA,NA,NA,0.015509887553315239
Lesotho,LSO,1975-1984,3.594592747297471,2.971457116660513,0.0035726356450577683,2.6558998173781574,90.58585502833333,5.659142717,NA,1345.4328,715.9051379800001,1691.4866557,0.0035726356450577683,174.38500019,8.9053922216,3.486457620929705,137.19922105,51.012,1.7455409954264407,14.11041727762716,2.751811925554898,0,0,0,3.55,NA,0.255,0.25434540000000005,0.721111,NA,0.4011795029126062,0,0.29575507922953215,5.86234051991144e-5,0,5.178400792588438e-4,0,5.86234051991144e-4,0.18559583851987627,0.013114754098360656,0.07442622950819672,0,0,0,0,0,0,0.8891803278688525,NA,1,0,0,1,0,0,NA,NA,7.246792097108299,7.070112582169084,3.41,3.18,2.736029351935336,0.019603230612404925
Lesotho,LSO,1985-1994,3.305538154233781,3.0552947938307327,0.032994990686478355,3.65840074991855,148.86913211666666,10.804566075,18.757063229878735,1688.0538,777.22917807,1855.8434839000001,0.032994990686478355,159.77305903,10.2976505444,3.8083782804259747,143.29927348,56.058,1.7488519682167785,13.713244948857982,3.155098561751763,0,0,0,4.390000000000001,NA,0.255,0.25434540000000005,0.721111,NA,0.44288194362669536,0,0.29637426507160003,5.457821856138008e-4,0,4.6471686693430516e-4,0,0.002062946366427556,0.09803857696226817,0.013114754098360656,0.07442622950819672,0,0,0,0,0,0,0.8891803278688525,NA,1,0,0,0,1,0,NA,NA,7.3939057405304975,7.439499928991975,4.12,3.69,2.6022514071294487,0.017838667094794678
Lesotho,LSO,1995-2004,2.652189150812103,2.8228404357895056,0.034340206015988646,3.9639181588871844,148.85102763333333,9.789336963833334,25.154910087585435,1901.9985000000001,1058.27662811,2485.0981745999998,0.034340206015988646,145.66613316,10.8469250106,3.664696225865954,160.50458757,59.398,1.5600375621389735,NA,3.4268319915521643,0,0,0,5.4,NA,0.255,0.25434540000000005,0.721111,NA,0.44751554815048306,0,0.2964430634984965,5.999109389932104e-4,0,4.5881428778713417e-4,0,0.002227025512476046,0.08830999234475616,0.013114754098360656,0.07442622950819672,0,0,0,0,0,0,0.8891803278688525,NA,1,0,0,0,0,1,NA,NA,7.6569466911336725,7.581597099997798,5.13,4.66,NA,0.01683558368968652
Libya,LBY,1995-2004,3.434690366943177,3.0339354584815412,-0.014169680036566292,2.3567091120723482,85.13181467,15.639178751666666,NA,5092.3089,16558.430327000002,49377.321854,-0.014169680036566292,31.019698794,14.930349472,2.251567576660442,83.826898739,69.423,1.602614687085975,-0.4726049978030009,NA,9.92269,0,0,5.135,5.2727274894714355,0.79203,0.07578870000000004,0.0569851,NA,0.0123768378537244,0.01211494551669418,0.0010112924095840956,8.999396677653212e-4,1.998141534378704e-5,0.9663631302148099,0.0038189722568717638,0.0018099670403643989,1.765348345907399e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,10.970917584925695,11.112003998222217,4.69,3.81,-0.060461378112333763,0.014404448093571295
Luxembourg,LUX,1975-1984,2.4882210193260774,2.686539381078807,0.010139470715649416,3.2860031802058867,191.1304485,8.760842569166666,NA,363.3925,27384.599076,62610.137134,0.010139470715649416,61.184690513999996,9.3126372257,3.0799504599705023,192.7634809,69.5932195121951,0.6780335427498971,7.36967244722783,4.195756188286712,0,0,0,8.05,10,0.5302380000000001,0.6439541,0.091095400000000007,NA,0.8742920121882938,0.0010314078422358564,0.020931685438289396,0,0.0020628156844717128,0.001473439774622652,0,0.040666937779585195,0.002946879549245304,0.9659322033898305,0.013983050847457627,0,3.3898305084745765e-4,0.0051271186440677964,0,0,4.23728813559322e-4,0,NA,0,0,0,1,0,0,NA,NA,10.959746813444948,10.932186196292658,7.88,5.85,1.0315742683380895,0.014369215952493273
Luxembourg,LUX,1985-1994,2.993961766943446,2.3526811836425967,0.03434543058112027,3.076623423429398,198.96298968333332,9.317631814833334,NA,382.5603,42578.491674,86771.772425,0.03434543058112027,53.256025584,6.6550018235,3.1754746555927333,204.41963071,72.2068048780488,0.4054651081081644,2.4448197545155863,NA,0,0,0,8.75,10,0.5302380000000001,0.6439541,0.091095400000000007,NA,0.868370738493752,0.0016526279613563687,0.018466083048865347,0,0.0016648654978548311,0.01639629950832805,0,0.08177450870261901,0.0031271505147232575,0.9659322033898305,0.013983050847457627,0,3.3898305084745765e-4,0.0051271186440677964,0,0,4.23728813559322e-4,0,NA,0,0,0,0,1,0,NA,NA,11.170536378646748,11.06194089917351,8.58,8.22,0.2720834525816975,0.013849110228446137
Luxembourg,LUX,1995-2004,3.13256608312199,2.7362281379493125,0.006919545565490901,3.171396228239837,204.76724156666666,4.567196715333333,NA,435.9102,61042.667542,100636.28018,0.006919545565490901,48.239563244,4.4697418743,3.208650639183904,249.82346929,75.4383170731707,0.47000362924573563,1.8567027207107634,4.526678322862739,0,0,0,9.5,10,0.5302380000000001,0.6439541,0.091095400000000007,NA,0.8677128191943585,0.0017216524190364255,0.018192127227818232,0,0.0016206488104529553,0.018054395034295317,0,0.08634201658295611,0.0031471806219985857,0.9659322033898305,0.013983050847457627,0,3.3898305084745765e-4,0.0051271186440677964,0,0,4.23728813559322e-4,0,NA,0,0,0,0,0,1,NA,NA,11.471818575808848,11.410860641769245,9.32,8.92,0.2017029418368963,0.013255863052062247
Macau,MAC,1985-1994,3.650086908227281,3.2918844508298823,0.0414558479414294,3.0542829581702104,147.98668728333334,5.675615459666666,NA,348.2681,20763.285278,48161.604297,0.0414558479414294,41.55335699,8.1491285313,3.3000062321788772,151.0244834,73.504,0.5777363290486176,NA,NA,100,0,1,5.26,NA,NA,0.2518888,0.5511156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,NA,NA,10.548714267479195,10.401644567579966,5.06,4.67,NA,0.013604701784936873
Macau,MAC,1995-2004,3.1544221919568907,3.0776992889134767,0.017880484180420122,3.432501538957322,148.32680145,9.039530277999999,NA,428.2955,25209.287573999998,50137.880288,0.017880484180420122,42.272041208,9.8103067856,3.012249998815241,156.1517768,77.424,0.5538851132264376,0.7026948356139548,NA,100,0,1,6.205,NA,NA,0.2518888,0.5511156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,NA,NA,10.947212162469285,10.813060459065175,5.89,5.46,0.06577188578857385,0.012915891713163876
Madagascar,MDG,1975-1984,3.640241899557674,2.9818644772128042,-0.023929143002555685,2.3876469397199798,102.82733711833333,5.985080251666667,NA,8612.9735,1008.15092986,2163.9721903,-0.023929143002555685,100.181230138,6.7536604215,2.234215325173392,76.054992983,47.507,1.9837562915454279,14.660172754417292,NA,61.0618,65.224,0,NA,4.454545497894287,0.8791000000000001,0.020432000000000006,0.5190879,NA,0.24025614815977286,8.132835101798245e-5,0.21107026453251032,1.882600718008853e-4,1.5060805744070824e-5,0.016853041627615254,9.036483446442495e-4,6.02432229762833e-4,0.48049512700099745,0.15,0.1872093023255814,0,0.0050387596899224806,0,3.875968992248062e-5,2.3255813953488373e-4,3.875968992248062e-5,0.6031007751937985,NA,1,0,0,1,0,0,NA,NA,7.81054125231881,7.8131181547409465,NA,NA,2.7938248906519645,0.021049529543014714
Madagascar,MDG,1985-1994,3.7113569455714432,3.09435305249294,-0.016477913979524195,2.176754702435416,66.74821538,7.3201798865,NA,11508.2689,861.4387560600001,1808.5237644,-0.016477913979524195,87.567608688000007,6.3740780897,2.2588994167464085,51.877897418,49.821,1.9058319254879028,15.975340642801383,NA,61.0618,65.224,0,NA,4.454545497894287,0.8791000000000001,0.020432000000000006,0.5190879,NA,0.23311354544633608,8.517216617677891e-4,0.32568699229160347,5.408520929445826e-4,1.4992401948080488e-5,0.020783378208770787,7.653468943270421e-4,0.003160154664649238,0.43452830078855154,0.15,0.1872093023255814,0,0.0050387596899224806,0,3.875968992248062e-5,2.3255813953488373e-4,3.875968992248062e-5,0.6031007751937985,NA,1,0,0,0,1,0,NA,NA,7.53947654574571,7.646518572211567,NA,NA,3.2768716577575905,0.020071857248951247
Madagascar,MDG,1995-2004,3.7208907713179404,3.1292213713287302,-0.011370720794601417,2.257844752606821,54.29554073333333,5.880031746833334,NA,15564.7608,747.87089497,1567.9103491,-0.011370720794601417,90.447378459,5.7372537493,2.455104702780913,63.70298864,51.701,1.8182391020324336,13.798744918461757,NA,61.0618,65.224,0,NA,4.454545497894287,0.8791000000000001,0.020432000000000006,0.5190879,NA,0.23231992292262088,9.373209185177675e-4,0.33842218426483606,5.800289841827712e-4,1.4984801526303785e-5,0.021220082273343623,7.49980066514019e-4,0.0034443460463032833,0.4294208756538353,0.15,0.1872093023255814,0,0.0050387596899224806,0,3.875968992248062e-5,2.3255813953488373e-4,3.875968992248062e-5,0.6031007751937985,NA,1,0,0,0,0,1,NA,NA,7.391168440969056,7.529387432951422,NA,NA,2.4308826733551463,0.01934198564824665
Malawi,MWI,1975-1984,3.775241392273992,3.1147993430841936,0.004265806505792366,4.055432890137375,51.09167965333334,6.405076719833334,NA,6187.2418,667.67772203,1415.2902593,0.004265806505792366,63.374977916999995,8.7766110899,3.8651569607340077,43.990576901000004,36.731,1.9899270344720876,NA,2.729974066858973,0,39.224,0,1.595,6.818181991577148,0.6744,0.6023255000000001,0.8191763,NA,0.2147930192830878,2.162096247444132e-4,0.2241782466739933,0.001081048123722066,1.7296769979553056e-5,0.15956270306137693,4.324192494888264e-5,1.081048123722066e-4,0.24160301275139504,6.666666666666666e-4,0.0132,0,0.03,0,0,0,0,0.952,NA,1,0,0,1,0,0,NA,NA,7.248626050706199,6.986936893559866,1.44,1.2,NA,0.02722495984318423
Malawi,MWI,1985-1994,3.9278427905507476,3.1573144148581833,-0.020122386365390123,3.6215083455636385,44.32893362166667,10.9592223355,17.2755454381307,9127.069800000001,537.1567727,1267.7554452,-0.020122386365390123,70.804305396,14.630937529,3.3533029145013655,42.863279908,45.094,2.0237966877123847,20.16920192023072,2.855813599689331,0,39.224,0,2.265,6.818181991577148,0.6744,0.6023255000000001,0.8191763,NA,0.23623992065130767,3.021349388829487e-4,0.3260301233618873,0.002032671131085775,1.7919340779246306e-5,0.13479970316672038,4.928657557065188e-5,0.002407361601970703,0.08943125506807584,6.666666666666666e-4,0.0132,0,0.03,0,0,0,0,0.952,NA,1,0,0,0,1,0,NA,NA,7.244384678252654,7.353739793115275,2.08,1.75,5.119583446756267,0.022175899232713885
Malawi,MWI,1995-2004,3.6381389230737127,2.8966201390580766,0.0018449591083564535,3.3032486006204302,43.463236538333334,14.649112851666667,18.096408208211283,11658.9075,467.636728,1086.33264351,0.0018449591083564535,79.852159067,13.814875196000001,3.0109185720796856,52.550886274999996,43.323,1.9182452665008296,29.26507148016094,NA,0,39.224,0,2.88,6.818181991577148,0.6744,0.6023255000000001,0.8191763,NA,0.23862290969222097,3.116821960094527e-4,0.33734699854943107,0.0021384070207928537,1.7988515312545556e-5,0.13204825873398077,4.995820341751513e-5,0.002662834578592758,0.07252328199215148,6.666666666666666e-4,0.0132,0,0.03,0,0,0,0,0.952,NA,1,0,0,0,0,1,NA,NA,7.060524979410425,7.105467039200844,2.71,2.45,10.522471141975311,0.02308242734805992
Malaysia,MYS,1975-1984,3.563376118087567,2.9383569428719416,0.03919373766706199,3.257399145925776,80.39569435833333,5.542841365,NA,13483.9521,4030.7490223,11159.9461216,0.03919373766706199,55.262439162999996,6.0653782875,3.4792461302583817,89.059949819,63.111,1.615022290728001,5.021951800340603,4.064362956123889,83.2625,100,0,4.065,7.954545497894287,0.5879619999999999,0.5969522,0.6656884,1,0.029248412750467957,3.589964709676643e-4,0.021974271014003968,0.07805747591715836,9.702607323450387e-6,0.49018105841474147,0.31127642844695796,0.002328625757628093,0.06272735634610675,0.009523809523809525,0.005714285714285714,0,0.48733333333333334,4.761904761904762e-5,0.1,0.30214285714285716,0,0.09523809523809523,2.847618818283081,0,0,0,1,0,0,0,0,9.076685954870173,8.740903833903849,3.72,3.02,0.6296665809805857,0.015845098318835068
Malaysia,MYS,1985-1994,3.6040989872548868,3.1316177636754765,0.03982096146967418,3.5873957388062103,95.02041375833333,6.295825119333333,62.72685432434082,17715.9714,5786.0323607,14955.220703,0.03982096146967418,49.438039380999996,5.311501666,3.510370579132666,129.98016284,68.245,1.400197266288882,2.5748108506274154,4.242626143443064,83.2625,100,0,6.005000000000001,7.954545497894287,0.5879619999999999,0.5969522,0.6656884,1,0.044196386677887924,2.0456274147618867e-4,0.03243389537465204,0.068538386079588,4.735762374304233e-6,0.5447079575094738,0.2505176925937713,0.004633439604023684,0.04461381860857249,0.009523809523809525,0.005714285714285714,0,0.48733333333333334,4.761904761904762e-5,0.1,0.30214285714285716,0,0.09523809523809523,2.3035714626312256,0,0,0,0,1,0,0,0,9.440217020233716,9.35258514002202,5.48,4.41,0.2879925378149448,0.014653088138325152
Malaysia,MYS,1995-2004,3.56258145483584,3.0407226920002723,0.02298107916116107,3.686200897189486,157.20174893333333,4.873350918333333,69.10079828898111,22866.063,9233.3308314,22286.014207,0.02298107916116107,43.501704656,4.5300537797,3.5069034970735067,187.49210761,71.307,1.2160989841237766,2.488689737445148,4.358065410151725,83.2625,100,0,7.859999999999999,7.954545497894287,0.5879619999999999,0.5969522,0.6656884,1,0.04585727266982347,1.8740343819935803e-4,0.033596075859168496,0.06748070943096907,4.183890713287993e-6,0.5507665018533329,0.24376672194341722,0.004889530031400972,0.042601203304402015,0.009523809523809525,0.005714285714285714,0,0.48733333333333334,4.761904761904762e-5,0.1,0.30214285714285716,0,0.09523809523809523,2.199324369430542,0,0,0,0,0,1,0,0,9.961016086178846,9.602184993635435,7.56,6.53,0.27774368067372746,0.014023868624398726
Maldives,MDV,1985-1994,3.9686014957690188,3.1170921960569853,0.04867419296805574,3.643769640307828,183.62235538333334,20.99827345,NA,214.4352,1913.4468254,7166.0866592,0.04867419296805574,45.566475482,21.074817953,3.647866851298866,183.88524038,55.621,1.970463379110091,NA,NA,100,100,0,4.345000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,8.64770204509363,8.183914581097442,4.65,4.47,NA,0.01797882094892217
Maldives,MDV,1995-2004,3.564831005000817,3.294929876185047,0.025302260377514003,3.6379129717122676,183.35640516666666,20.972109771666666,NA,294.23310000000004,3097.4883732,9391.5294381,0.025302260377514003,41.684018939,23.424861736,3.6432634809071343,178.86329898,63.578,1.8064838646264372,2.15828276379773,4.0243084060172585,100,100,0,3.28,NA,NA,NA,NA,NA,0.0030087750038052152,0,0.0014796093548124472,0.003348589592470275,0,0.9838517275678125,0.006460016919934727,0.0010371424424881507,3.787516769495977e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,9.046954847799565,8.953261050771545,3.51,4.04,0.23131358589273865,0.01572871118940514
Mali,MLI,1975-1984,3.345646104626532,2.971422595677402,0.03136904187712652,2.988881191226375,60.300883645,7.608149053,NA,6774.6992,536.35682449,1910.9680164,0.03136904187712652,101.184877138,6.0961641383,3.05102477113499,57.717186108,32.532,1.9708814684479348,NA,2.0131333306661725,0,11.688,0,0.305,4,0.6906,0.838758,0.1819978,NA,0.009870667282459366,0,0.0032702882514358293,0,0,0.8073120291160308,0,0,0.17884888583664874,5.292307692307693e-4,0,0,0.30024,0,0,0,0,0.6992307692307692,NA,1,0,0,1,0,0,NA,NA,7.392696973316557,7.382446330080646,0.23,0.2,NA,0.030738964711668513
Mali,MLI,1985-1994,3.4730617673677613,2.884548977031078,0.03324114861907083,2.9670504670850435,59.58900918,9.822001776666667,7.425901730855305,8282.0385,645.90496082,2391.7957207,0.03324114861907083,86.120764957,14.466283913,3.069855381471738,48.860064396,40.751,1.991293154903131,NA,NA,0,11.688,0,0.63,4,0.6906,0.838758,0.1819978,NA,0.017851484976644984,0,0.005750843416719902,0,0,0.8640352678897539,0,0.001393750265256981,0.11017245677973322,5.292307692307693e-4,0,0,0.30024,0,0,0,0,0.6992307692307692,NA,1,0,0,0,1,0,NA,NA,7.619901517984843,7.55424373576385,0.54,0.38,NA,0.02453927510981326
Mali,MLI,1995-2004,3.602363727036039,3.0049371620070637,0.0204151026320769,3.0278575953224705,49.012880215,14.45466556,7.994146664937341,10512.5678,768.298483,2839.4357568,0.0204151026320769,82.3346462,14.944505915,2.9022615977193507,58.149244602,46.62,1.9814151763812753,2.7814581172697967,NA,0,11.688,0,0.9450000000000001,4,0.6906,0.838758,0.1819978,NA,0.018738242498221164,0,0.006026460657307021,0,0,0.8703378499757232,0,0.00154861140584109,0.10254174244007594,5.292307692307693e-4,0,0,0.30024,0,0,0,0,0.6992307692307692,NA,1,0,0,0,0,1,NA,NA,7.874134710610961,7.795706533300172,0.88,0.72,0.30164371157635284,0.02145002145002145
Malta,MLT,1985-1994,2.8710380361366923,1.8767785600980609,0.04949965050455524,3.374726741387816,168.93500783333334,5.263970702333333,76.95099767049152,358.1182,12868.991294,33127.779994,0.04949965050455524,66.047801761,5.8721118143,3.341925935482133,189.77834852,72.039,0.688134638736401,1.9443994835830576,4.371130195619602,100,0,0,7.6499999999999995,7.2272725105285645,0.04143221074438007,0.09069099999999997,0.1223239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,10.170056745426004,10.031752473235265,7.27,6.38,0.21117802664654395,0.013881369813573203
Malta,MLT,1995-2004,2.727552269726261,2.6417334086453272,0.019070105935270643,3.378341650988795,205.34737668333332,6.2480474306666665,83.59362284342448,388.0579,18581.855918999998,46572.278673,0.019070105935270643,71.94666985399999,7.6099997638,3.1350272088113424,174.28995786000002,75.8799756097561,0.7030975114131134,2.5694985718907972,4.507643085297552,100,0,0,8.995000000000001,7.2272725105285645,0.04143221074438007,0.09069099999999997,0.1223239,NA,0.9090107511798242,3.0059216656813924e-4,0.0038550945362363855,1.0520725829884874e-4,1.4779114856266847e-4,0.005403144194062303,0,0.014964480025650533,6.56292897007104e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,10.644904744390404,10.433363495391312,8.71,8.03,0.2884126052064986,0.013178707451659053
Mauritania,MRT,1975-1984,3.399977614734319,2.8331020247027747,0.008749666453788876,3.0419344179572674,67.00661882666667,13.85974879,NA,1535.461,1661.7466591,6401.7505891,0.008749666453788876,67.819300006,18.150204255,3.1292723902779587,59.991953366,51.038,1.9007633398006798,NA,NA,5.9946,0,0,1.745,NA,0.615,0.3259653,0.0148691,NA,0.005489227391244683,0,3.564433370938105e-5,0,0,0.9929602440923972,0,5.346650056407158e-4,9.80219177007979e-4,2.2727272727272727e-4,0,0,0.9770454545454546,0,0,0,0,0.022727272727272728,NA,1,0,0,1,0,0,NA,NA,8.741148515713585,8.563689866406012,1.7,1.52,NA,0.019593244249382816
Mauritania,MRT,1985-1994,3.602308002737461,2.9472258884213405,0.002180217367190598,3.0624697436676636,63.69777637,14.578334056666666,NA,1927.0673,1599.6256791,6102.3613493,0.002180217367190598,73.47949102,11.901946474999999,2.535732975596443,66.339232215,55.061,1.889339797566919,NA,NA,5.9946,0,0,2.11,NA,0.615,0.3259653,0.0148691,NA,0.002051703997623995,0,4.794451652291215e-4,0,0,0.991190356252284,0,9.401074430787923e-4,0.004871189146086073,2.2727272727272727e-4,0,0,0.9770454545454546,0,0,0,0,0.022727272727272728,NA,1,0,0,0,1,0,NA,NA,8.7090955196956,8.676644603960913,1.99,1.79,NA,0.018161675232923485
Mauritania,MRT,1995-2004,3.522159186871605,3.153645704348688,-0.011459421856570323,2.4806622268303364,61.09996276,12.838398073333334,13.798929850260418,2479.7406,1583.1683793,5532.4826855,-0.011459421856570323,67.839319135,16.743999026,2.8908596008814227,73.730946994,59.77,1.8010495161351476,5.534048058636356,2.883927485272215,5.9946,0,0,2.79,NA,0.615,0.3259653,0.0148691,NA,0.001669756953888363,0,5.287563687313149e-4,0,0,0.990993702047827,0,9.85156602794134e-4,0.005303519142650305,2.2727272727272727e-4,0,0,0.9770454545454546,0,0,0,0,0.022727272727272728,NA,1,0,0,0,0,1,NA,NA,8.599733215305914,8.716852391725968,2.61,2.23,0.7104102842129225,0.016730801405387317
