countrycode,period,country,region,year,pop,hc,rgdpna,rnna,rtfpna,rgdppw,gv,inv,opres,cpi,yinit,gy,gh,pc,gk,gtfp,gpop,kkz96,kgatrstr,lang
DMA,1970-1979,NA,NA,1974.5,0.0725339,NA,259.2949493408203,621.6604675292969,NA,3569.2475147252085,NA,NA,NA,NA,7.923267293461236,0.2931064744518767,NA,9.055097953843463,0.29283589256271936,NA,0.05461989785150474,NA,NA,NA
DMA,1980-1989,NA,NA,1984.5,0.0733467,NA,387.12249450683595,939.5185729980469,NA,5295.894747543152,NA,NA,NA,NA,8.301118653332779,0.6314828337704663,NA,9.46089620700097,0.5713397551695072,NA,-0.060958121995910435,NA,NA,NA
DMA,1990-1999,NA,NA,1994.5,0.0705864,NA,534.2995666503906,1393.869482421875,NA,7570.626153200841,NA,NA,NA,NA,8.847683543700136,0.2046225138455771,NA,9.890926357936081,0.2922399162320118,NA,-0.008293216319459255,NA,NA,NA
DMA,2000-2009,NA,NA,2004.5,0.070341,NA,658.4998352050782,1741.0892822265625,NA,9356.746451052064,NA,NA,NA,NA,9.059635047918821,0.2410028193414208,NA,10.116263621881457,0.22363100605231412,NA,0.017243359655419867,NA,NA,NA
DMA,2010-2019,NA,NA,2014.5,0.0712241,NA,755.3790832519531,2254.7510986328125,NA,10606.040968906336,NA,NA,NA,NA,9.281877588569689,-0.007207659779828179,NA,10.36242723393466,0.24949722245336658,NA,0.013121137729619915,NA,NA,NA
DNK,1970-1979,Denmark,Europe & Central Asia,1974.5,5.0411654,2.8397971868515013,136611.184375,572771.771875,0.8288962006568908,27083.198789385166,23.33855018738477,3.1834378104213323,-32.22544634036883,9.288850678254413,10.119013288668533,0.19848487252325547,0.06045315742423899,11.639256930872047,0.4308210486351135,0.11398884830450322,0.03801598826745634,1.824421318954346,0,0.1049
DNK,1980-1989,Denmark,Europe & Central Asia,1984.5,5.1207236,3.0148879289627075,168821.5625,768286.95,0.8966825067996979,32968.88659903566,25.57659482230239,2.9937607383877194,-23.06141671253074,6.90773308220558,10.294207073463884,0.21005217422927203,0.04920839663092621,11.918618390016197,0.2317940857968925,0.07767353044378585,0.0012521602007827476,1.824421318954346,0,0.1049
DNK,1990-1999,Denmark,Europe & Central Asia,1994.5,5.2257177,3.19191734790802,206938.521875,952833.85,0.9644623398780823,39570.472572941035,24.24638655987458,2.980672541541697,-21.988725100751438,2.111819201780382,10.497421283331828,0.21196046978076524,0.05689020353000802,12.113119690888508,0.146524847047526,0.05627351145554848,0.035140042578312186,1.824421318954346,0,0.1049
DNK,2000-2009,Denmark,Europe & Central Asia,2004.5,5.4221812,3.362785077095032,255840.9734375,1180314.075,0.9754548251628876,47172.72160235344,24.86002670575684,3.0696657378147107,-1.3571315133471198,2.105130346741724,10.722802225740686,0.024372425187690786,0.037529515441918765,12.290243840103662,0.16694176567868402,-0.05515729573374424,0.03467277166865688,1.824421318954346,0,0.1049
DNK,2010-2019,Denmark,Europe & Central Asia,2014.5,5.6707386,3.5186518907546995,281077.809375,1376529.2125,0.9808616936206818,49539.62037501688,25.5627732130396,2.984492071108033,13.15179230794314,1.224152117066927,10.760283509806145,0.14466833791311384,0.04656606937443244,12.399420893149125,0.09082046607347766,0.0692590848900629,0.03907076418347656,1.824421318954346,0,0.1049
DOM,1970-1979,Dominican Republic,Latin America & Caribbean,1974.5,5.0820333,1.5847816348075867,24591.5955078125,70756.933203125,1.3617293953895568,4798.696070963381,7.6385384745289615,3.026700482210935,-38.56388322778765,9.203018837175675,8.221049619181674,0.4623167980585292,0.11638998240819644,9.527717095272246,0.7863824739968215,0.06729505737948442,0.26047776306081266,-0.19706061839651592,1,0.0395
DOM,1980-1989,Dominican Republic,Latin America & Caribbean,1984.5,6.3991484,1.7941031813621522,38112.40078125,132203.6140625,1.2738945245742799,5946.320535802335,6.694557999813508,3.0231974963504857,-34.752288467077236,20.87419395333818,8.654750938089354,0.10882662783049085,0.11238896929538116,9.932425570216454,0.24446066160427474,-0.10949422096447048,0.20571606086706465,-0.19706061839651592,1,0.0395
DOM,1990-1999,Dominican Republic,Latin America & Caribbean,1994.5,7.745654099999999,2.028825604915619,54959.956640625,204703.278125,0.8860243558883667,7051.9996448025495,5.166286913678987,2.9522069781567026,-12.681921314919405,15.284579813858457,8.687547262452538,0.4558317495735574,0.11376606136238104,10.177873024772541,0.30179192586647197,0.06010166938060693,0.16959276898529665,-0.19706061839651592,1,0.0395
DOM,2000-2009,Dominican Republic,Latin America & Caribbean,2004.5,9.0309274,2.2526548147201537,92455.33203125,364798.134375,0.9466734528541565,10195.443434532534,9.126282182449666,3.175365411724302,-20.068212227790028,13.073449123023273,9.102919135181464,0.315713281126762,0.10544049436168675,10.60235753621641,0.4078070707069877,0.03615214834624865,0.1304892117770062,-0.19706061839651592,1,0.0395
DOM,2010-2019,Dominican Republic,Latin America & Caribbean,2014.5,10.2211287,2.606223797798157,153911.57734375,608875.771875,0.9867003917694092,14996.788532379836,10.351376036307212,3.1831140681299477,-32.75730010007484,3.4756297997561667,9.445113314387575,0.4404825453287157,0.1415429296056305,10.990980361910538,0.46036642873539374,0.01858518829180475,0.10766621685278605,-0.19706061839651592,1,0.0395
DZA,1970-1979,Algeria,Middle East & North Africa,1974.5,16.4508568,1.2073829293251037,121536.94453125,401239.98125,NA,7321.173254059088,15.35854196641778,3.6278990360898167,15.93339087142261,8.227826002014737,8.788420897615735,0.3522513247407589,0.06215518124888239,10.093174337438906,0.3694109187234509,NA,0.2891693285544368,-1.060733573466761,0,0.4427
DZA,1980-1989,Algeria,Middle East & North Africa,1984.5,22.122214999999997,1.365628957748413,197486.6875,743015.75,NA,8929.53162425549,17.19969304429456,3.4578485859007055,4.364285882055358,9.030980199380357,9.067757715687078,-0.002090941849875138,0.1853593559418665,10.417698118792337,0.161194654503849,NA,0.30614023290906384,-1.060733573466761,0,0.4427
DZA,1990-1999,Algeria,Middle East & North Africa,1994.5,28.3620292,1.6867401361465455,226956.6671875,970521.59375,NA,8006.593554935343,16.56580748476534,3.265057761179282,4.878748486135413,18.5584463348105,9.047968315995364,-0.02744090499309799,0.2225293300010314,10.44109834163328,-0.028575615864075,NA,0.18884901351841196,-1.060733573466761,0,0.4427
DZA,2000-2009,Algeria,Middle East & North Africa,2004.5,33.0327365,1.9537277579307557,321884.453125,1214394.1875,NA,9715.6181640612,14.05067442786663,3.2908062741487103,17.99415531349088,3.218280021082396,9.043855637045334,0.23786406364443013,0.07360771477335412,10.510126451493056,0.17658295456398934,NA,0.1382518365704016,-1.060733573466761,0,0.4427
DZA,2010-2019,Algeria,Middle East & North Africa,2014.5,39.4036688,2.207946538925171,439127.965625,1871336.225,NA,11131.809842661536,18.93949561465352,3.644276697291647,10.93256117057236,4.649290653612206,9.274559986986521,0.04920858071415483,0.16868472365707762,10.763618972017303,0.2843356966643954,NA,0.19666757973847782,-1.060733573466761,0,0.4427
ECU,1970-1979,Ecuador,Latin America & Caribbean,1974.5,6.9096566,1.8628962755203247,48076.392578125,276089.7390625,1.0350900828838348,6884.77393443638,15.493681421808262,2.7254605709933215,-37.790057813197414,11.76743406186833,8.604121032510324,0.4645464267006431,0.09986136632324259,10.589200433597561,0.2897028722087682,0.18163075147536809,0.28251602800683284,-0.40000301489200146,0.5125517,0.1308
ECU,1980-1989,Ecuador,Latin America & Caribbean,1984.5,8.9692683,2.080497217178345,72285.28828125,423773.71875,1.0194139778614044,8061.443315257394,15.86985583321628,2.7087884883932416,-34.35149773474201,33.62718604441712,8.996072992293316,-0.0030939217258770207,0.11007214977231328,10.763142469474419,0.008930858055253088,-0.09171483777275835,0.25067434905133007,-0.40000301489200146,0.5125517,0.1308
ECU,1990-1999,Ecuador,Latin America & Caribbean,1994.5,11.333939899999999,2.321124029159546,94759.515625,506774.9375,0.9787108898162842,8356.373448042026,11.135912236910196,2.624692097921317,-24.731449236448125,39.04545502842934,9.00546833674362,-0.006068507926055682,0.09583465915899732,10.709331472788115,-0.0681564115075597,0.0024122316848985102,0.21612699290211432,-0.40000301489200146,0.5125517,0.1308
ECU,2000-2009,Ecuador,Latin America & Caribbean,2004.5,13.7197272,2.576322317123413,124930.61796875,614418.85625,0.959019786119461,9071.797519453612,11.141277916234069,2.790479286271433,-8.796586357476011,17.823259050263676,8.991212708975269,0.24124648377392313,0.09328432138964389,10.707679153113167,0.12636125244322988,0.011813768695803764,0.1650722100873874,-0.40000301489200146,0.5125517,0.1308
ECU,2010-2019,Ecuador,Latin America & Caribbean,2014.5,16.133493299999998,2.73365159034729,181876.6046875,914716.06875,0.9982220947742462,11263.521640363944,14.65569858276081,3.073597833468702,-14.215262660186374,2.5595783480420167,9.226081068056237,0.10002570579901245,0.021240925482861484,10.94201811744838,0.26161246961319645,0.02551130615986975,0.15738635572556,-0.40000301489200146,0.5125517,0.1308
EGY,1970-1979,"Egypt, Arab Rep.",Middle East & North Africa,1974.5,38.2377751,1.2206501841545105,117891.36953125,50259.341796875,1.6464951872825622,3061.6462498203873,22.63895247000261,2.827533312292818,-8.641750527535132,7.784392050375258,7.916361706466522,0.38792731656159607,0.08108016966096451,7.168348240812577,0.8025368525090791,-0.09641890881348711,0.2246514080579246,-0.21591915065500442,0,0.0237
EGY,1980-1989,"Egypt, Arab Rep.",Middle East & North Africa,1984.5,48.798611699999995,1.4532028555870056,256273.934375,163613.2140625,1.4405306577682495,5199.548494374042,15.12132753826785,3.3884696079063454,1.0806613951384072,17.3665750707884,8.314692535460741,0.503483927781955,0.2812721453667515,8.102401883760022,1.0315402652593741,-0.09491427559534238,0.26506281144895716,-0.21591915065500442,0,0.0237
EGY,1990-1999,"Egypt, Arab Rep.",Middle East & North Africa,1994.5,61.774609299999995,1.8105937242507935,444632.303125,374605.525,1.2764549732208252,7166.486735198674,10.86565443668633,3.156805943209325,-2.2836715984380285,10.489338185009949,8.754740614643138,0.278604331082989,0.14849338389652317,8.700839985983626,0.6466269664481693,-0.1404692604588595,0.20274734911121922,-0.21591915065500442,0,0.0237
EGY,2000-2009,"Egypt, Arab Rep.",Middle East & North Africa,2004.5,74.88676699999999,2.135264980792999,704451.55625,767165.33125,1.1075018525123597,9362.929971893464,11.91332373308053,2.9183019278436726,2.033382586188131,7.538241639728262,9.033639957724363,0.30513047827622697,0.17743375031354652,9.226845119205484,0.5819256955650389,-0.09610200743945005,0.17874412291768302,-0.21591915065500442,0,0.0237
EGY,2010-2019,"Egypt, Arab Rep.",Middle East & North Africa,2014.5,91.4685914,2.527157759666443,1070886.19375,1348032.6875,1.0005931496620177,11677.457582346009,10.49881409910469,2.7222587247411414,-11.084805624795123,12.522674929196858,9.330285239943409,0.13763709768856353,0.1360612550423142,9.594753168970573,0.21606234678094105,-0.045399410372034786,0.21298423108355008,-0.21591915065500442,0,0.0237
ESP,1970-1979,Spain,Europe & Central Asia,1974.5,35.6611237,2.1213387489318847,691451.05625,3025743.525,0.9230913043022155,19342.99237020395,11.018708861845218,3.2423911806817687,-32.70666544899554,14.388753592724838,9.70126927688058,0.2660703160209839,0.06654019366367236,11.344361216178777,0.5138655737439379,0.13855323426041788,0.10338469335255657,1.0875311405879233,0,0.4132
ESP,1980-1989,Spain,Europe & Central Asia,1984.5,38.5581138,2.3052631855010985,865266.65625,4411811.275,1.0527663707733155,22423.74288091067,14.98756067505051,3.1027151786803864,-23.65580388951751,10.246671869290072,9.950739747698261,0.23997865283244343,0.09112320684900624,11.64683108010501,0.26494248861846054,0.09931077132343816,0.037677267103179264,1.0875311405879233,0,0.4132
ESP,1990-1999,Spain,Europe & Central Asia,1994.5,39.7493958,2.531032681465149,1151982.8125,6132028.4,1.0745065927505493,28964.179082065675,17.29590193038119,3.132025253787866,-17.20536652475267,4.221645076883878,10.200806252365089,0.21272892667209778,0.07739247959987043,11.945719335559755,0.2789765966221317,-0.02434494982553399,0.03193531539103665,1.0875311405879233,0,0.4132
ESP,2000-2009,Spain,Europe & Central Asia,2004.5,43.679770399999995,2.7100034952163696,1601073.8375,8662415.45,1.022763377428055,36598.244344095976,17.54688778788467,3.304019847150255,-5.377620854638227,2.96258614313795,10.435698069216558,0.07859271767987552,0.05706816764571486,12.194821587055886,0.2138058157715054,-0.06028115723910971,0.14106174405851904,1.0875311405879233,0,0.4132
ESP,2010-2019,Spain,Europe & Central Asia,2014.5,46.816992299999995,2.893377947807312,1738480.875,10702113.7,0.9879856944084168,37137.9036843667,19.45470442374133,2.9514754459460253,1.8816061561546369,1.232717353000321,10.505553096636024,0.11108702613413769,0.06505480163618559,12.33978987863439,0.10146367368892169,0.008639338964622911,-0.0041388194992159465,1.0875311405879233,0,0.4132
EST,2000-2009,Estonia,Europe & Central Asia,2004.5,1.3635563,3.3737747430801392,30339.6001953125,127946.30625,0.9233390033245087,22306.870440642764,17.914268397401152,3.4213021624373763,35.7083306989316,4.3124394690509655,9.696741140624452,0.4285748346073753,0.04572869861511912,11.451644733360549,0.5663100480049708,0.12986012985236242,-0.04501212197450959,0.6717254161174483,0,0.4944
EST,2010-2019,Estonia,Europe & Central Asia,2014.5,1.3218101,3.564498686790466,37874.412109375,178098.7546875,0.9862858593463898,28656.903562179352,18.79945096038163,3.237529895145006,59.45227726382215,2.3348918343291283,10.08298997096552,0.4117304109012195,0.053813927944862026,11.811222962776723,0.29435802044878995,0.1103633537040318,-0.004844227277060855,0.6717254161174483,0,0.4944
ETH,1970-1979,NA,NA,1974.5,31.8455883,1.0223164439201355,24406.1453125,40211.65234375,NA,768.4245239501802,NA,NA,NA,NA,6.674107444859066,-0.06823858692473393,0.012048732671808523,7.139893027330914,0.06237932420328751,NA,0.2137147824726991,-0.6000862668462223,0.2146411,0.8073
ETH,1980-1989,NA,NA,1984.5,40.261507699999996,1.0496214389801026,30076.7744140625,54163.44765625,NA,748.4658401375258,NA,NA,NA,NA,6.6414676174692415,-0.07793508033918034,0.038675983759679934,7.202526200500369,0.07260908625399345,NA,0.3167343412295906,-0.6000862668462223,0.2146411,0.8073
ETH,1990-1999,NA,NA,1994.5,56.0877601,1.125125026702881,38999.1771484375,70507.27890625,NA,694.5166432874862,NA,NA,NA,NA,6.6426062184717365,-0.07734491997884153,0.09618667439075684,7.140999662757626,-0.13848511844374964,NA,0.3436183258535331,-0.6000862668462223,0.2146411,0.8073
ETH,2000-2009,NA,NA,2004.5,75.459642,1.230380928516388,67390.225390625,101349.57890625,NA,881.7401296618879,NA,NA,NA,NA,6.592235763603357,0.5804598343320598,0.06931148192857774,7.195827168350021,0.32025225808320007,NA,0.28703911301874163,-0.6000862668462223,0.2146411,0.8073
FIN,1970-1979,Finland,Europe & Central Asia,1974.5,4.6996868,2.5589962005615234,91182.2453125,408530.328125,0.6579453468322753,19384.387487614524,16.30289382843671,3.373967947490159,-18.358479363571604,10.278330507462947,9.716751857957316,0.32919303923265625,0.11474223023452604,11.371376653099686,0.49559300898424824,0.15126755503200243,0.03446799321649679,1.808556967720633,0,0.1412
FIN,1980-1989,Finland,Europe & Central Asia,1984.5,4.8909674,2.822946381568909,127011.5640625,598250.021875,0.7665769755840302,25941.426678362117,19.12651905904556,3.3113599280357953,-14.675434582012553,7.184032097328639,10.050277201868425,0.30369798316111835,0.08123444484883847,11.713260200796789,0.33048630769582193,0.11575483565312668,0.039444948804812106,1.808556967720633,0,0.1412
FIN,1990-1999,Finland,Europe & Central Asia,1994.5,5.097705599999999,3.036470365524292,152774.5703125,770159.8375,0.8715495645999909,29949.988921552525,22.10619317375003,3.08809831801561,-10.12349585137776,2.1833009196352373,10.31833085045534,0.14734375710824893,0.05203741712428832,11.925280948065284,0.10117166758458525,0.16852875650525456,0.03596797740372628,1.808556967720633,0,0.1412
